time,user_name,user_color,message
22422,manpar_,#8A2BE2,"Los de los arbitros es inexplicable, no entiendo como se puede hacerlo tan mal"
22422,xagozz,#2E8B57,"PENALQUILADORED"
22422,brandonencuarentena,#DAA520,"!resultados"
22422,moobot,#54BC75,"@brandonencuarentena Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
22422,yeahdsg,#FF4500,"@ledtanolin cry"
22423,nicolass0604,,"!resultados"
22423,wido_5012,,"tercera roja de campu"
22424,yefersonu,,"Eso no era roja"
22424,woserjr23,#FF0000,"coro marca 5 y no van a valer para nada lol"
22426,veintiseisss,#008000,"Aniquiladores league BloodTrail"
22427,danielesfnt,#FF0000,"que paradon de campu"
22428,ortiiz_z,#FF69B4,"El tiempo esta mal"
22428,suguuha,#8A2BE2,"hace unos partidos atràs, YA HABÌA AVISADO, que aniquiladores LE DARIAN UN PENAL JAJAJAJA"
22429,trebukingleague,,"Holaaa"
22430,kamikase2021,,"vamos kuniiiiii"
22430,barsac,#0000FF,"@ledtanolin a ver si no mete la mano el defensa era gol xD"
22430,ivanayla07,#CA7DFF,"AlienPls3"
22431,wenzelfer,#8A2BE2,"El penal no falla nunca xd"
22431,sr_chocolat,#FF00D0,"@manpar_ pero si es penalti claro"
22432,santirc05,,"La de Suárez hizo campu"
22432,gato502_,#00FF7F,"Luis Suárez, Mundial de Sudáfrica. Año 2010."
22434,carlost_33_,#8A2BE2,"es manl pero roja?"
22435,moobot,#54BC75," ¡Síguenos en nuestras redes para tener acceso a contenido exclusivo de la liga y participar en SORTEOS! Instagram: www.instagram.com/Kingsleague | Twitter: www.twitter.com/kingsleague | TikTok: https://www.tiktok.com/@kingsleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
22436,akahooodie,#2E8B57,"Pero si era penalti clarísimo no se que dice la gente"
22436,chaivs22,#B22222,"Lloren jajajaj"
22437,comeioca,#FF98F6,"!resultadoskings"
22438,fireprof890,,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22440,luisless,#2E8B57,"@yefersonu iba a gol, la roja es clara"
22441,elrinconalbiazul,#0000FF,"kleagueJuansguarnizo kleagueJuansguarnizo"
22442,alexvillamiza,,"Ya jugo el barrio?"
22442,juanmonti13,,"PowerUpL PowerUpR"
22442,ganonlord3,,"Penaltiquiladores"
22442,mymplayers,,"hola @Sr_Chocolat hola chat"
22443,agusgc5,#FF7F50,"Era penal pero no roja"
22444,brian_andresss2,#FF0000,"@yefersonu ?? xd"
22445,salldelmundo,,"@carlost_33_ iba para gol"
22445,sebacampos33,#FF0000,"@yefersonu como que no era roja jajajjaja"
22446,sr_chocolat,#FF00D0,"no entiendo a algunos jkdhjfkhjdf"
22446,es_tevez10,,"Para mí se equivoca con la roja el penalty ya es mucho castigo"
22446,mohitodelicor7,#FF0000,"Excesiva la doble sanción"
22446,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22447,joansuarez277,#008000,"@Loris_Track factous"
22448,facuundoxd,#FF0000,"@yefersonu Como no va a ser roja tapa jugada de gol en la linea del arco"
22448,elchiin0,#008000,"se parecen a riber, todos los partidos un penal hbjdkfvbja"
22448,xagozz,#2E8B57,"QUE LE DEBE PIQUÉ A JUAN"
22449,elalaveyakov,#5F9EA0,"Kun va con 2 porteros xD"
22449,sr_chocolat,#FF00D0,"@MyMplayers hey!"
22449,jossif27,,"Penalquiladore"
22449,xavito__,#8A2BE2,"NO es ROJA...."
22450,martogonzalez08,#FF0000,"La gente quejándose del penal como si no fuera penal"
22451,huenmor,#FF0000,"Doble CASTIGO  menos mal en el futbol NORMAL eso ya no existe"
22451,fer_n30,#FF69B4,"Pero sk"
22451,alekurgaa_,#DAA520,"aniquiladores juega feo pero es efectivo"
22451,jaguarrr90,,"fran si no fuera por los penales seria un gio ferinu"
22452,jahirc24,#FF0000,"Se hizo un Luis Suárez"
22452,novuk147,,"Tenía que haberla dejado, pero tiene la mala suerte que le da"
22453,juanossa96,#B22222,"Los que dicen no fue penal, es penoso jajaj"
22453,sertexx13,,"Todos los goles de Fran han sido de penal y de carta no?"
22454,renee_729,,"juanddEscudo juanddEscudo juanddEscudo juanddEscudo"
22455,aleexhr,#D2691E,"@manpar_ A ok, entonces debe no pitar un penal clarísimo LOL."
22455,juan_est626,#0000FF,"Se hizo la de Suárez JAJAJAJ"
22455,davidcomediadj,#8A2BE2,"La roja deberia ser todo el tiempo que quede, no 5 minutos, que roja mas rara..."
22455,jesusorcia,,"kleagueLogo kleagueLogo"
22456,levidetto,#1E90FF,"Siempre es roja eso."
22456,elchinoos,#0000FF,"Robooooo"
22456,aleejmz,#9ACD32,"era gol y metió mano"
22458,hermanmf_,#2E8B57,"@carlost_33_ sí, iba adentro"
22458,comeioca,#FF98F6,"cual es el comando de los resultadosssss"
22458,arturo_bg,#8A2BE2,"Increíble, en todos los partidos Aniquiladorezzz meten de penalti"
22458,blit0s,#00FF7F,"Se anula la roja para el min 38 no?"
22458,germanpro777,,"Que nervios"
22458,moobot,#54BC75,"Márcate un hat-trick con Uber Eats, McDelivery y este nuevo pack"
22459,just_athol,#00FF7F,"es roja por que era gol seguro"
22460,gabrielgarnica97,,"Penaltiquiladores"
22460,karim200113,,"@yefersonu  si evitas un gol con la mano es roja así es el fútbol"
22460,javim116,,"Barrio 5 -2 1k"
22461,mrcjbcn,#008000,"Pocos penaltis y rojas más claros hemos visto en los 2 splits de la Kings LUL"
22461,eljuan25,#00FF7F,"Fue roja por que la mano fue INTENSIONAL"
22462,yefersonu,,"@luisless  bueno SIMPatico"
22462,dare_metal,#FF0000,"Literalmente evita un gol es rojisima"
22463,suguuha,#8A2BE2,"ROJAQUILADORES"
22463,deinsleiff_,#008000,"@manpar_  Y en este partido que ha hecho el árbitro mal ???"
22463,ninaminin,#B22222,"los que dicen que no era roja xD"
22466,damisan456,,"@manpar_ si no estaba la mano era gol, qué más querés?"
22468,keyzer19,#0000FF,"No era roja... la pelota se desvia antes y le pega en la mano. Es amarilla y penal..."
22468,alonso_roldanuc,#00FF7F,"Me dan los resultados porfaaaavor"
22468,rivaaaa08,#00FF7F,"Sigue otro partido?"
22468,starkgaryeneu,#B22222,"LE TIENEN MUCHO MIEDO A sERGIO EL ENTRENADOR. hAY QUE PITARLES A FAVOR"
22468,jonny_alexin,,"Amos ome KNS"
22469,giocampos__,,"la roja era demasiado castigo porq no fue con intencion de darle con la mano"
22469,davadiz381,#B22222,"Dejen de molestar es penal claro que no meta la mano y ya está"
22470,tute37,#00FF7F,"No era tarjeta, no fue intencional"
22471,srpezones,#FF69B4,"no tenia pinta de haberlo hecho aposta, pero el pive mintiendole en la cara al arbitro es mu semao"
22471,pajamixl,,"Liga pequeña para fran la verdad"
22471,ledtanolin,#8A2BE2,"@ElChiin0 al menos River juega bonito"
22472,g_gbkvh,,"Era penal, pero no era de roja si no de amarilla"
22472,luisless,#2E8B57,"@yefersonu xd"
22473,trebukingleague,,"Me gustaria ver a Porcinos en nuestra liga"
22474,chuchoshein,,"Si era penal clarísimo"
22474,e5top,#FF7F50,"nadie fija madre mia"
22475,edgardmp,,"Penaltiladoees"
22475,ivanayla07,#CA7DFF,"penaltiquiladores"
22476,jxavi2374,,"Pique no estaría mal que pusierais la carta de penal por 2"
22477,manpar_,#8A2BE2,"@sr_chocolat Si, es penalazo. Me refiero a la roja... Que son 5 min con uno menos"
22478,callokun,,"como no va a ser roja JAJSAJSJ"
22478,tupackman1,,"@akahooodie Es gente que no ha pateado una pelota en su vida"
22479,comeioca,#FF98F6,"!comandos"
22479,luissaanchezz,#00FF7F,"gg"
22479,sr_chocolat,#FF00D0,"ZidanePOG"
22479,max1tg,#0000FF,"penaltiquiladores, cuentame otra"
22479,moobot,#54BC75," En simyo encuentras siempre la tarifa que necesitas. Fibra300+Móvil 40GB por solo 35,99€, y si quieres más gigas pues ponle 100GB y si quieres más fibra pues ponle 500Mbps. También puedes añadir líneas adicionales a tu aire desde 3€. Así, sí: https://bit.ly/3WJHXPl"
22479,snoyultrafiesta4,#1E90FF,"La carta no asegura marcar gol, dejad las lagrimas ya pesaos"
22480,pabliux0209,#008000,"buaaaa"
22480,b4rbitssen,,"Si es penal, no puede ser roja. No puede haber doble castigo en un penalti. Reglamento gente"
22481,andres20360,#0000FF,"Goooooooolll"
22481,fores_2,#5F9EA0,"golazo"
22481,erme1990,#FF7F50,"kleagueGOL kleagueGOL kleagueGOL kleagueGOL kleagueGOL kleagueGOL"
22481,podarcishispanicus,#008000,"maaaamita"
22481,carlost_33_,#8A2BE2,"@salldelmundo no pienso que sea roja en todo gaso amarilla"
22481,lcdm8,,"GOLAZOOOO"
22481,elbielero,#00FF7F,"Alv"
22481,elias_http,#00FF7F,"VAMOOOOOOOS"
22482,elchizogamer,,"GOOOOOOOOOOOOOOOOOOOOOOOOL"
22482,youssef_273575784,,"King’s love"
22482,nachom155,#008000,"QUE GOLAZO"
22482,moonpali,#8A2BE2,"NADDIRRRRRR"
22483,leowarrr,#1E90FF,"golazooo"
22483,martogonzalez08,#FF0000,"GOLAZOOOOOOOOOOO"
22483,ceci_pl,#5F9EA0,"GOOOOOOLAZOOOO"
22483,guillermo_1899,#0000FF,"Ufff"
22483,niicol17_,#0000FF,"vaamoooos"
22483,juanjo0619,,"GOLAZOOOOOOO"
22483,brayanme1031,,"gooooool"
22483,hahg22012004,,"que pase"
22483,saffroncubez,,"Golazo."
22483,luispm090,,"<3 <3 <3 <3"
22483,axelmand66,,"GOLAZOOOOOOOOOOOO"
22484,alikefall1171,#1E90FF,"GOOOOOOOL"
22484,demianwood,#008000,"FootGoal"
22484,moncadf,#FF69B4,"SUUUUUUUU"
22484,p1nkiie,#FF69B4,"LETSGOOOOOOO"
22484,marikeu_,#FF69B4,"FootBall FootBall FootBall FootBall"
22484,arturo2891,#00FF7F,"que pase caon"
22484,jeanomics,#9ACD32,"<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3"
22484,fernandoxgtx,#5F9EA0,"golaaaazo papá"
22484,chuchedulce,#DAA520,"FootGoal FootGoal FootGoal FootGoal"
22484,davidcomediadj,#8A2BE2,"sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO sargenGOLAZO"
22484,tedecc,#008000,"ESTOS 2!!!!!!!!!!!!!!!!!"
22484,keylorf_r,#00FF7F,"Gooool"
22484,arcielo,#FF69B4,"VAMOSSSSSSSSSSSSS"
22485,gruschkis,,"REFRIGERADORES LO HACE OTRA VEZ"
22485,pedroamolon,#00FF7F,"GOLLL"
22485,cristin_a26,#00FF7F,"GOOOOOOOOOOOOOOL"
22485,kamikase2021,,"q buen pase"
22485,cr4shii,#00FF7F,"ese pase diios xd"
22485,teyazamarguys,#00FF7F,"pipipipipipi"
22485,jonatanbustamante17,#FF0000,"hjajajjaaa"
22485,pabliito20__,#FF69B4,"menudo baño"
22485,josevazquez__,#FF69B4,"goooooooolazo"
22485,p4nteraa,#5F9EA0,"Dioooooos"
22485,kruziobaal,#1E90FF,"FootGoal FootGoal FootGoal FootGoal FootGoal FootGoal"
22485,czzar_x,#FF69B4,"QUE PASEEEEE"
22486,juanitopimpinela,#008000,"Fran es una locura"
22486,estelaarlol,,"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL"
22486,ripwilmer,#FF0000,"que golaso"
22486,frankocactus,#FFB1EF,"ZidanePOG RAAAAAAAAH"
22486,sammyvalverde1,#8A2BE2,"FootGoal FootGoal"
22486,josuemh18,#FF69B4,"GOOOOOOOOOL"
22487,imchechojr,#FF0000,"GOLAAAZOOOOOOOOOO"
22487,daniielrush,#00FF7F,"daniie45Angry daniie45Angry daniie45Angry daniie45Angry daniie45Angry"
22487,yoryetdiana,#FF69B4,"GOOOOOLLLL"
22487,frenxyy_,#B22222,"AKAKKAAKJAJAJAJAAJ"
22488,itsukaaxel,#FF0000,"QUE GOLAZO"
22488,andreaj_11,#FF0000,"vamooooo"
22488,rkkevin28,,"FootGoal FootGoal FootGoal FootGoal FootGoal"
22488,nessauscar,#00FF7F,"DIOSSS"
22488,florianzhelino,#DAA520,"GOOOOOOOOOOOOOOOOLLLL"
22488,kinsannay,#008000,"Vaya fresita loco"
22488,hmfcanyi88,#FF0000,"Bufff vaya pase"
22489,l_u_i_s__cb,,"zilTabien zilTabien zilTabien zilTabien"
22489,kamilaleiane15,,"GOOOOOOOOOOL"
22489,litozeitgeist,#44245A,"GOOOOOOOOOOOOL"
22489,javibelen8,#FF69B4,"VENGA ANIQUILADORES"
22489,pauldiaz_ssj,#00FF7F,"Agoooooool"
22490,enchiladas33,#1E90FF,"golazo"
22490,erickmacuil,#8A2BE2,"HypeZap HypeZap HypeZap HypeZap"
22490,wolteeer,#8A2BE2,"que abuso fran jajajjajaja"
22490,giowqshed,#FF0000,"GOLAZOOOOOOOOO"
22490,luisferdiaz,#FF0000,"RyuChamp RyuChamp RyuChamp RyuChamp"
22491,alvarimart33,,"Mvp"
22491,emelianenko94,,"Gooooooooooo"
22491,nati_qsmr,,"VAMOOOS"
22491,xades98,#B22222,"Era fuera de juego"
22492,juancperu,,"5-6"
22492,brunodiaz_alter,,"VoHiYo VoHiYo VoHiYo"
22492,javy16_,,"Penamquiladores"
22492,garteoo,,"pero nadir es dios"
22492,charoronicua2,,"GOOOOOL"
22492,ney7,,"Fue elaborado que gol"
22492,zdiaz0320,#0000FF,"Fuera"
22493,a0jimenarp,#FF0000,"Y dicen que no era roja jajsa estaba claros que era roja y penal"
22493,jorgeteni,#00FF7F,"GOLAZOOOOO"
22493,fernandorecacha,#DAA520,"xd"
22493,ninaminin,#B22222,"FootGoal FootGoal FootGoal FootGoal"
22493,diegonua,,"Golazo"
22493,zapitx,#CE2036,"NADIR MVP"
22494,jimotetas,#FF69B4,"Golazo"
22494,thecatradora,#1E90FF,"GOOOOOOOL"
22494,carrlouss,,"QUE GOLAZOOOOO"
22494,masterslark,#00FF7F,"Lloren"
22494,fedeftb,#0000FF,"partidazoooooooo"
22494,maoh1104,#FF69B4,"ibaiRobada ibaiRobada ibaiRobada ibaiRobada ibaiRobada ibaiRobada ibaiRobada"
22494,jose_snow2,#1E90FF,"f"
22494,iancolinxd,#8A2BE2,"Golazoooo"
22495,srabraham59,#FF69B4,"VAMOS ptmmmm"
22495,webijuan,#5F9EA0,"golazo"
22495,seperoni5656,,"!resultados"
22495,moobot,#54BC75,"@seperoni5656 Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
22495,hatchidw,#FF69B4,"TE AMO NADIIIIIIR"
22495,luisless,#2E8B57,"Gooooooool Gooooooooool"
22496,aitoortas,,"Mickey Mouse"
22496,omar5838k,#1E90FF,"Goooooooooolll"
22496,ezg320,#0000FF,"Que pase"
22496,juan_est626,#0000FF,"Y ASÍ CRITICAN A FRAN JAJAJAJAJAJAJAJAJAJAJAJ"
22496,xdrezpa,,"nooooooooo"
22497,antonioblue30,#0000FF,"VAMOOOOOOOOS"
22497,camila_isaza,#00FF7F,"me perdí la roja :S :S cómo fue ="
22497,el_junior503,#1E90FF,"Gooooool"
22497,bghost09,#008000,"GOLAZO"
22497,elsebasmaya,#B22222,"Grandeeee el Flacooooooooo"
22498,nico17ar,#00FF7F,"Me fui un ratito por el mate y vengo a ver está desgracia"
22498,lucke_lucky,,"Vaya pase..."
22498,isaac15_l,,"Goool"
22498,jairoz45,#008000,"Buenaaaaaaa"
22498,angelvena34,,"Partidazooo"
22498,superhitzzx,#8A2BE2,"ua suerte"
22498,alvaroo522,#0000FF,"es feura de juego"
22498,oscarpiq99,,"mvp fran claramente"
22499,lex_be,#8A2BE2,"Coro MVP"
22499,magus_py,#0000FF,"ibaiZzz"
22499,ivaansx,#8A2BE2,"que pase"
22499,josuehdz2,#00FF7F,"@max1tg no que goles de puro penal, te cerraron la boca jajajajajaja"
22500,felix_anguila12,,"Vamossssssss"
22500,juanitobeat,#DAA520,"golazo"
22500,pelayo9920,#8A2BE2,"FUERA DE JUEGO"
22500,fenrir01,#8A2BE2,"QUE PELOTA GERSON"
22500,elchinoos,#0000FF,"Ofside"
22501,manu_manin,#0000FF,"Lloraaaa"
22501,stevenjs,#FF7F50,"que abuso son eso dos"
22501,luisps21,,"!resultados"
22501,michaelbubblee,#FF69B4,"KUNISPORT A MIMIR"
22502,vielka_13,#DAA520,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
22502,cesarrivera98,,"Ya toca comprarle otro carro a fran"
22503,alvarobc_13,,"NO SE ENTIENDE COMO GANAN ASI TODOS LOS PARTIDOS ANIQUILADORES MADRE MIA"
22503,alexvillamiza,,"Ya jugo el barrio?"
22503,clwizardd,#1E90FF,"ESO NADIIIIIIR"
22503,crisahm159,#DEE9EF,"GOOOOOOOOOOOOOL"
22503,valentinoagostino,,"NO ERA ROJA"
22504,qbarbaridadcomohahechoeso,,"Fran MVP"
22504,eze_videla01,,"!resultados"
22504,iluiscancino,#00FF7F,"Nadir"
22504,marbinne,#00FF7F,"NADIIIIIIR"
22504,valeriacont12,,"NADIR ETERNO INFRAVALORADO"
22504,juanjo0619,,"que pelota gersooon"
22504,vicentin1234hd,#0000FF,"creo q es offside"
22504,niicol17_,#0000FF,"golazoooo"
22505,aniquiladoresfc_,,"Goooooooooool"
22505,simetian,#DAA520,"FUERA DE JUEGO"
22505,yuicoffee,#185ABD,"y los fueras de lugar xd?"
22506,juanmendz18,#DAA520,"@snoyultrafiesta4  FeelsLateMan"
22506,barsac,#0000FF,"que bueno que es FRAN joder"
22506,its_yisus16,#FF0000,"Porque tiene var aniquiladores ?"
22506,aibysssm,#FF69B4,"NADIR TE AMOO"
22506,xavito__,#8A2BE2,"FUERA"
22506,kruziobaal,#1E90FF,"se han marcado un Jordi Alba - Messi"
22506,martogonzalez08,#FF0000,"QUÉ LOCURA DE PARTIDO"
22506,axelmand66,,"Y pensar que hay gente que no disfruta del mago Fran Hernández"
22506,jonatanbustamante17,#FF0000,"golaazo"
22506,gioro26,,"espeeSi espeeSi espeeSi espeeSi espeeSi espeeSi"
22506,giocampos__,,"se llamaba kunisports"
22506,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
22507,elias_http,#00FF7F,"Q PELOTA GERSON"
22507,gabrielgarnica97,,"Para cuándo una nevera a los árbitros"
22507,diegobmth18,#FF0000,"Sexoooooo"
22507,p1nkiie,#FF69B4,"QUE BONITO ES SER DE ANIQUILADORES"
22507,pipegado,#0000FF,"Fuaaa, que golazo"
22507,dinoo98,#1E90FF,"Ufffffff, que centro"
22508,cyffle09,,"Fran es pura magia"
22508,txzhing_,#FF7F50,"q buen centro"
22508,snoyultrafiesta4,#1E90FF,"FRAN MVP, HABLAD AHORA HATERS"
22508,polmarin06,,"FLACOOOOOO"
22508,nilcaballero44,#1E90FF,"Madre mia que golazo"
22508,fireprof890,,"kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores kleagueAniquiladores"
22508,estelaarlol,,"GOLAZOOOOOOOOOOO"
22508,p4nteraa,#5F9EA0,"Que pelota Gerson"
22509,sightsaul,,"fuera de juego"
22509,cuclus07,#9ACD32,"@Trebukingleague Va a ser partidazo aniquiladores vs porcinos"
22509,jinto12,#B22222,"era offside"
22509,jmarquezc_8,,"vaya offside"
22509,levidetto,#1E90FF,"MVP Nadigod"
22509,lkoba,#8A2BE2,"CUANTA FALTA HACE NOEL :("
22509,elchiin0,#008000,"@ElChiin0 si no es por la conmebol le ganaria cualquier equipo brasilero"
22509,evelyyn_ky,,"NADIR TE AMO"
22510,michaelarcesraider,#9ACD32,"q bueno es fran"
22510,dkcasas95,#FF0000,"huele a offside"
22510,andreaj_11,#FF0000,"si era penal, no se si era roja"
22511,arcielo,#FF69B4,"golazooooooooo chikis5Salserin chikis5Salserin chikis5Salserin chikis5Salserin chikis5Salserin"
22511,reyyoshi,#008000,"grande nadir, puntitos pal fantasy, vamos"
22511,ewokelnoob,#00FF7F,"Golazooooo"
22511,hbc00__,#008000,"buuffff"
22511,huenmor,#FF0000,"Penaliquiladores mas fuerte que nunca XD"
22511,f4cufrag4,#0000FF,"que bueno es"
22511,seevitaa,#8A2BE2,"fran es muy superior"
22512,splitter_04,#9ACD32,"golazo"
22512,xagozz,#2E8B57,"FUERA DE JUEGO"
22512,joee9924,,"Kuni esta jugando sin portero no es justo."
22513,quemirastucaraklo,#FF69B4,"QUE PELOTA GERSON"
22513,sofia101298,,"FRAN MVPPPP"
22513,gonzosud,,"partidazo"
22513,lucyajtz,#9ACD32,"ese fuera de juego"
22513,mr___clutch___,#8A2BE2,"Fuera de juego claro"
22513,arigameplays,#D76FE8,"Vamos aniquiladores están cabroneeeeees"
22514,jeanki24,#D2691E,"gg"
22514,naniiibg,#5F9EA0,"VAMOOOOOOOS"
22514,ezio_51,#FF4500,"Los que dicen que no es roja no han visto futbol ni por la radio xD dicho esto kuni salva el futbol"
22514,mariano_elcap0,#0000FF,"Fragol"
22514,zdiaz0320,#0000FF,"Fuera de juego"
22514,wulbeka,#939393,"Espectacular"
22514,giovannyvasquez17,,"fran es dios"
22515,albertiquebushcas,#FF0000,"Nadir es mi favorito"
22515,chaivs22,#B22222,"Dónde están haters ?"
22515,boni_75,,"Vaya árbitros de pandereta"
22515,maxito1621,,"penalaquiniladores"
22515,emetapia,#5F9EA0,"Fuera de juego eh"
22516,hugoogaarciia,,"nadir mvp"
22516,mjdamian_,#1E90FF,"Valla offside"
22516,jnbaezah,,"Que pelota gerson"
22517,nico_07_eg,#1E90FF,"golazo niño"
22517,karim200113,,"Los que dicen "baño" estan jugando con uno menos"
22517,florianzhelino,#DAA520,"Partidazo de los pilares de aniquiladores"
22517,vladutturcu,,"Fuera de juego no"
22518,soychismoso,,"se nota que estaba adelantado"
22518,liimon_11,#DAA520,"Coro mvp de calle"
22518,lldiosll,,"revivio el esferico"
22518,moobot,#54BC75,"El pack más de domingo está en Uber Eats con McDelivery"
22518,masterslark,#00FF7F,"Lloren Lloren Lloren Lloren"
22519,jairoz45,#008000,"Esooooo nadir <3 <3 <3"
22519,trebukingleague,,"Ojala algun dia un equipo de lA Trebukings League jugando alli"
22519,kndbrocoli,,"ESEEEEBAAAA"
22521,felix_anguila12,,"VAMOOOOOOOOOOOS"
22522,jeremyjr_10,#00FF7F,"LLOREEEEEEEEEEENNNNNNNNN"
22522,alekurgaa_,#DAA520,"como hace un gol ese maleta, con respeto"
22522,moobot,#54BC75,"No grites, @stevenbaeza00 (warning)"
22522,josuehdz2,#00FF7F,"@HUENMOR y que es el gol de ahorita jajajajajaja"
22522,dacs_ttv,#FFFFFF,"Fransus Christ"
22523,marco_buendia,,"habian dicho que no puede ser roja o penal a la vez"
22523,kilmisterobss,,"mejor delen ya el partido a aniquiladores y ya xd que cosas de verdad"
22523,cleudoto,,"Vamoos"
22524,biiilal9,#B22222,"MVP NADIR"
22524,menditeta,#FF0000,"no es fuera de juego?"
22524,itsukaaxel,#FF0000,"que golazooooo tinakiTina tinakiTina"
22526,cimoo7,,"ERA OFFSIDE E LA ANTERIOR"
22526,luna11005,#FF69B4,"FootBall FootBall FootBall FootBall FootBall"
22527,javierdjp,,"Qué risa de malvado tiene guarnizo"
22528,salldelmundo,,"@carlost_33_ iba para gol bro, recuerda la mano de suarez contra ghana"
22528,ivanchy00,#FF4500,"Fran es demasiado..."
22529,elnuwanda,#0000FF,"Robaquiladores"
22529,moobot,#54BC75," kleagueQueensLogo Toda la información de la Queens League Oysho en: https://queensleague.pro"
22531,gruschkis,,"REFRIGERADORES LO HA VUELTO A HACER"
22531,jlieraz,#B22222,"Que pelota jerson"
22533,santigorch89,,"@superhitzzx 😭"
22535,alaan16,#FF0000,"VAMOOOOSSS"
22535,willian170489,#FF0000,"esa dupla frank y nadir"
22535,soynino1,#FF0000,"gooooooool"
22535,johan102_,#00FF7F,"Exceso de lloroso aqui"
22535,elchizogamer,,"GOOOOOOOOOOOOOOOL"
22535,kgervontaa,,"GOOOOOOOOOL"
22535,andres20360,#0000FF,"Gooooool"
22535,patitoorm,#FF0000,"☂️☂️☂️☂️"
22536,teyazamarguys,#00FF7F,"a la mrd"
22536,srabraham59,#FF69B4,"Siiiii"
22536,lcdm8,,"EASYYYY"
22536,axelmand66,,"GOLAZO"
22536,lucyajtz,#9ACD32,"fuera de juego"
22536,brayanme1031,,"goooool"
22536,marval237,#BA82F1,"Ufff"
22537,romer_lm,#1E90FF,"jasddas"
22537,wenzelfer,#8A2BE2,"Grande Nadir"
22537,el_junior503,#1E90FF,"Gooooooool"
22537,frankocactus,#FFB1EF,"GOOOOOOOOOOL"
22537,gioro26,,"espeeSi espeeSi espeeSi espeeSi"
22538,andrikku,#A300CB,"LUL LUL LUL LUL LUL LUL"
22538,luisless,#2E8B57,"Goooooooooooooooooooool EZZZ"
22538,p1nkiie,#FF69B4,"VAMOOOOOOOSS"
22538,nico_07_eg,#1E90FF,"regalito de fran hernandez"
22538,dioxesttv,#00FF7F,"EZ"
22538,ceci_pl,#5F9EA0,"GOOOOOOOO"
22538,fores_2,#5F9EA0,"Goooooooooool"
22538,i33hrs,#D2691E,"y doble ..."
22538,zapitx,#CE2036,"GOLAZO"
22539,erickmacuil,#8A2BE2,"HypeZap HypeZap HypeZap HypeZap"
22539,eze_videla01,,"!Resultados"
22539,chaquetas_de_peluchegulgg,#FF0000,"Siiiuuuuu"
22539,dark_sorah6y,#1E90FF,"Ei 5-9"
22539,moncadf,#FF69B4,"VUAMOS"
22539,pol__6,#FF69B4,"JAJAJJAJAJA"
22539,moobot,#54BC75,"@eze_videla01 Todos los resultados en: https://kingsleague.pro y https://queensleague.pro"
22539,alikefall1171,#1E90FF,"GOOOOOOLAOLO"
22539,patinazul,#0000FF,"fran es GOD"
22539,9_betis,,"Esto se remonta"
22539,fenrir01,#8A2BE2,"GOOOOOOOOL"
22539,moobot,#54BC75," Tu sofá, el partido de la Kings League Infojobs y el nuevo pack de McDonald’s, ¿algo más? 😜Pídelo con Uber Eats 🍔🍟🔥💚 Lo que tú quieras 💚 https://t.uber.com/mcd-es"
22540,pabliito20__,#FF69B4,"menudoa baño"
22540,michaelbubblee,#FF69B4,"BabyRage BabyRage BabyRage BabyRage BabyRage"
22540,pauldiaz_ssj,#00FF7F,"GOOOOOO"
22540,xerickma_,#8A2BE2,"VAMOOOOOOOOOOOH"
22540,guty024,,"Hay la defensa de Kuni"
22540,leowarrr,#1E90FF,"madre mia"
22540,angelquasar,#1E90FF,"GOOOOOOOOOOOOOOOOOOOOOOOOL"
22540,culturautopica,#00FF7F,"SEXOOOOOO"
22540,splitter_04,#9ACD32,"goooooooooooooollllllllllll"
22540,crisahm159,#DEE9EF,"GOOOOOOOOOOOOOOL"
22540,dbolt6,#2E8B57,"se acabao"
22540,twisttrc,#2E8B57,"f"
22540,estelaarlol,,"GOOOOOOOOOOOOOOOOOLLLLL"
22541,diegonua,,"Vamosssssss"
22541,andres06062003,#8A2BE2,"Coro MVP"
22541,jeanki24,#D2691E,"EsCine"
22541,ledu420,#008000,"pffffffffff"
22541,kuko_xd,#14FBE2,"madre mía"
22541,dylandass,#DAA520,"el mago 󠀀"
22541,niicol17_,#0000FF,"vamooooooss"
22541,eliseob7,#FF0000,"lloren"
22541,enchiladas33,#1E90FF,"jajajaja"
22541,imchechojr,#FF0000,"GOOOOOOOLLLLLL"
22541,litozeitgeist,#44245A,"jajajajajjajajajajajaj"
22542,cristin_a26,#00FF7F,"GOOOOOOOOOL"
22542,stevenjs,#FF7F50,"NAAAAA QUE ABUSOOOO"
